Timestamp,SrcPort,DstPort,FwdPktLenMax,FwdPktLenMin,FwdPktLenMean,Label
2017-05-07 10:14:00,61162,53,57,57,57.0,BENIGN
2017-05-07 10:03:00,60562,53,49,49,49.0,BENIGN
2017-05-07 10:13:00,60701,53,50,50,50.0,BENIGN
2017-05-07 10:15:00,60614,53,52,52,52.0,BENIGN
2017-05-07 10:17:00,51024,80,0,0,0.0,BENIGN
2017-05-07 10:17:00,42441,80,438,0,146.0,BENIGN
2017-05-07 10:17:00,48157,443,31,0,15.5,BENIGN
2017-05-07 10:17:00,51996,80,392,0,101.0,BENIGN
2017-05-07 10:17:00,51996,80,6,6,6.0,BENIGN
2017-05-07 10:17:00,52439,443,517,0,85.57142857,BENIGN
2017-05-07 10:17:00,52440,443,517,0,85.57142857,BENIGN
2017-05-07 10:17:00,443,52439,31,0,10.33333333,BENIGN
2017-05-07 10:17:00,51999,80,6,0,4.0,BENIGN
2017-05-07 10:15:00,51453,80,532,0,49.33333333,BENIGN
2017-05-07 10:17:00,51999,80,6,6,6.0,BENIGN
2017-05-07 10:17:00,52002,80,6,0,4.0,BENIGN
2017-05-07 10:17:00,32932,80,0,0,0.0,BENIGN
2017-05-07 10:17:00,52006,80,6,6,6.0,BENIGN
2017-05-07 10:17:00,32987,80,0,0,0.0,BENIGN
2017-05-07 09:57:00,54004,80,8,8,8.0,Slowloris
2017-05-07 10:02:00,61650,53,58,58,58.0,BENIGN
2017-05-07 10:08:00,123,123,48,48,48.0,BENIGN
2017-05-07 09:53:00,61106,53,41,41,41.0,BENIGN
2017-05-07 10:16:00,50603,80,6,6,6.0,BENIGN
2017-05-07 10:15:00,51178,80,303,0,19.85714286,BENIGN
2017-05-07 10:08:00,60739,53,37,37,37.0,BENIGN
2017-05-07 10:17:00,51448,80,6,6,6.0,BENIGN
2017-05-07 10:17:00,52010,80,6,6,6.0,BENIGN
2017-05-07 10:14:00,35493,443,571,0,49.60606061,BENIGN
2017-05-07 10:17:00,34256,21,43,0,8.8,BENIGN
2017-05-07 10:17:00,52026,443,198,0,55.5,BENIGN
2017-05-07 10:17:00,51658,80,6,6,6.0,BENIGN
2017-05-07 10:15:00,51183,80,320,0,25.25,BENIGN
2017-05-07 10:07:00,62184,53,49,46,47.5,BENIGN
2017-05-07 10:10:00,61054,53,51,51,51.0,BENIGN
2017-05-07 10:03:00,59424,53,34,34,34.0,BENIGN
2017-05-07 10:07:00,61110,53,50,50,50.0,BENIGN
2017-05-07 10:17:00,52051,80,427,0,144.3333333,BENIGN
2017-05-07 10:17:00,52057,80,428,0,144.6666667,BENIGN
2017-05-07 09:58:00,60708,53,49,48,48.66666667,BENIGN
2017-05-07 10:17:00,35489,443,2849,0,547.8125,BENIGN
2017-05-07 10:17:00,40669,443,469,0,89.66666667,BENIGN
2017-05-07 10:17:00,52055,443,188,0,57.8,BENIGN
2017-05-07 10:17:00,52069,443,269,0,64.07142857,BENIGN
2017-05-07 10:17:00,52015,80,6,6,6.0,BENIGN
2017-05-07 10:17:00,51563,80,6,6,6.0,BENIGN
2017-05-07 10:05:00,61472,53,48,48,48.0,BENIGN
2017-05-07 10:17:00,60463,465,378,0,86.86666667,BENIGN
2017-05-07 09:57:00,61812,53,56,43,47.33333333,BENIGN
2017-05-07 10:15:00,51255,80,654,0,46.125,BENIGN
2017-05-07 10:17:00,52022,80,6,0,4.0,BENIGN
2017-05-07 10:15:00,51188,80,443,0,42.94,BENIGN
2017-05-07 10:15:00,51265,80,1061,0,71.5625,BENIGN
2017-05-07 10:17:00,80,51283,6,6,6.0,BENIGN
2017-05-07 10:17:00,52066,80,6,0,2.0,BENIGN
2017-05-07 09:57:00,57466,80,231,0,169.4,Slowloris
2017-05-07 10:17:00,443,50609,6,6,6.0,BENIGN
2017-05-07 10:00:00,52254,53,44,44,44.0,BENIGN
2017-05-07 09:57:00,60199,53,47,47,47.0,BENIGN
2017-05-07 10:07:00,60149,53,42,42,42.0,BENIGN
2017-05-07 10:15:00,51253,443,461,0,71.0,BENIGN
2017-05-07 10:17:00,52085,443,674,0,167.625,BENIGN
2017-05-07 10:15:00,51282,443,848,0,149.3432836,BENIGN
2017-05-07 10:13:00,62135,53,55,55,55.0,BENIGN
2017-05-07 10:15:00,60974,53,51,51,51.0,BENIGN
2017-05-07 10:15:00,51329,80,440,0,31.17647059,BENIGN
2017-05-07 10:14:00,47694,443,190,0,35.82352941,BENIGN
2017-05-07 10:05:00,61404,53,48,48,48.0,BENIGN
2017-05-07 10:15:00,51530,80,1478,0,403.0833333,BENIGN
2017-05-07 10:15:00,61710,53,63,63,63.0,BENIGN
2017-05-07 10:01:00,61904,53,50,50,50.0,BENIGN
2017-05-07 10:03:00,60694,53,56,56,56.0,BENIGN
2017-05-07 10:17:00,52111,80,6,6,6.0,BENIGN
2017-05-07 10:15:00,51440,80,443,0,174.9814815,BENIGN
2017-05-07 10:03:00,64107,53,42,42,42.0,BENIGN
2017-05-07 10:17:00,52093,80,1417,0,287.0,BENIGN
2017-05-07 10:17:00,51440,80,6,6,6.0,BENIGN
2017-05-07 10:13:00,62455,53,50,50,50.0,BENIGN
2017-05-07 10:13:00,64798,53,31,31,31.0,BENIGN
2017-05-07 10:17:00,80,35404,0,0,0.0,BENIGN
2017-05-07 09:51:00,62405,53,56,56,56.0,BENIGN
2017-05-07 10:17:00,52173,80,340,0,115.3333333,BENIGN
2017-05-07 10:17:00,52191,80,1611,0,769.25,BENIGN
2017-05-07 09:54:00,51786,53,44,44,44.0,BENIGN
2017-05-07 10:17:00,48165,443,1063,0,233.0,BENIGN
2017-05-07 09:57:00,57484,80,0,0,0.0,Slowloris
2017-05-07 10:14:00,53632,443,286,0,50.55555556,BENIGN
2017-05-07 10:15:00,51280,443,514,0,108.1052632,BENIGN
2017-05-07 09:57:00,57488,80,231,0,181.5,Slowloris
2017-05-07 10:15:00,51464,443,342,0,39.2,BENIGN
2017-05-07 10:15:00,51461,443,342,0,36.18181818,BENIGN
2017-05-07 10:17:00,52114,443,230,0,46.33333333,BENIGN
2017-05-07 10:03:00,62102,53,44,44,44.0,BENIGN
2017-05-07 10:17:00,80,52206,6,6,6.0,BENIGN
2017-05-07 10:17:00,52218,80,427,0,144.3333333,BENIGN
2017-05-07 10:00:00,60288,53,47,47,47.0,BENIGN
2017-05-07 10:15:00,53708,3268,404,0,201.5454545,BENIGN
2017-05-07 10:17:00,52214,443,617,0,238.2,BENIGN
2017-05-07 10:15:00,51468,443,1381,0,98.42857143,BENIGN
2017-05-07 10:17:00,52214,443,6,6,6.0,BENIGN
2017-05-07 10:16:00,51910,443,1575,0,139.5,BENIGN
2017-05-07 10:17:00,443,51469,6,6,6.0,BENIGN
2017-05-07 10:15:00,51500,80,408,0,30.75,BENIGN
2017-05-07 10:17:00,48166,443,1021,0,227.0,BENIGN
2017-05-07 09:57:00,57486,80,0,0,0.0,Slowloris
2017-05-07 10:17:00,52141,80,6,0,4.0,BENIGN
2017-05-07 10:17:00,52237,443,1410,0,159.2222222,BENIGN
2017-05-07 10:17:00,52146,80,6,0,4.0,BENIGN
2017-05-07 10:17:00,37480,443,46,0,24.6,BENIGN
2017-05-07 10:17:00,52237,443,6,6,6.0,BENIGN
2017-05-07 10:17:00,443,57122,0,0,0.0,BENIGN
2017-05-07 10:17:00,443,38870,0,0,0.0,BENIGN
2017-05-07 10:17:00,52102,80,862,0,176.0,BENIGN
2017-05-07 10:17:00,52212,80,2932,0,736.0,BENIGN
2017-05-07 10:17:00,52259,80,6,6,6.0,BENIGN
2017-05-07 10:17:00,53632,443,46,0,24.6,BENIGN
2017-05-07 10:17:00,52272,80,6,6,6.0,BENIGN
2017-05-07 10:17:00,52156,80,6,0,4.0,BENIGN
2017-05-07 10:17:00,52153,80,6,0,4.0,BENIGN
2017-05-07 10:17:00,52172,80,6,0,4.0,BENIGN
2017-05-07 10:17:00,80,52156,6,6,6.0,BENIGN
2017-05-07 10:17:00,52277,80,6,6,6.0,BENIGN
2017-05-07 10:17:00,52289,80,6,6,6.0,BENIGN
2017-05-07 10:15:00,51610,80,431,0,69.45,BENIGN
2017-05-07 10:15:00,51405,80,2183,0,891.7981366,BENIGN
2017-05-07 09:56:00,61202,53,66,66,66.0,BENIGN
2017-05-07 10:15:00,51204,443,230,0,27.1,BENIGN
2017-05-07 10:17:00,52280,80,1726,0,434.5,BENIGN
2017-05-07 10:01:00,61715,53,60,60,60.0,BENIGN
2017-05-07 10:15:00,51642,80,479,0,50.88235294,BENIGN
2017-05-07 10:17:00,443,51635,6,6,6.0,BENIGN
2017-05-07 10:17:00,48169,443,31,0,15.5,BENIGN
2017-05-07 10:17:00,80,35408,0,0,0.0,BENIGN
2017-05-07 10:17:00,52306,443,844,0,7.92506812,BENIGN
2017-05-07 10:15:00,51471,80,1460,0,127.5384615,BENIGN
2017-05-07 10:17:00,52107,80,6,6,6.0,BENIGN
2017-05-07 10:17:00,51481,80,6,6,6.0,BENIGN
2017-05-07 09:57:00,57502,80,0,0,0.0,Slowloris
2017-05-07 10:17:00,52266,80,6,6,6.0,BENIGN
2017-05-07 10:15:00,51229,80,429,6,58.875,BENIGN
2017-05-07 10:17:00,80,52162,6,6,6.0,BENIGN
2017-05-07 10:17:00,52316,80,6,6,6.0,BENIGN
2017-05-07 10:17:00,52320,80,315,0,107.0,BENIGN
2017-05-07 10:17:00,52245,80,608,0,195.8333333,BENIGN
2017-05-07 10:17:00,52284,80,6,0,4.0,BENIGN
2017-05-07 10:15:00,51518,80,1764,0,324.125,BENIGN
2017-05-07 10:17:00,52325,80,6,6,6.0,BENIGN
2017-05-07 10:17:00,52301,80,6,0,4.0,BENIGN
2017-05-07 10:17:00,52217,443,6,6,6.0,BENIGN
2017-05-07 10:17:00,52305,80,6,0,4.0,BENIGN
2017-05-07 10:15:00,51580,443,676,0,195.1351351,BENIGN
2017-05-07 10:15:00,43246,443,337,0,31.875,BENIGN
2017-05-07 09:57:00,57512,80,0,0,0.0,Slowloris
2017-05-07 10:17:00,48167,443,31,0,15.5,BENIGN
2017-05-07 10:06:00,61231,53,43,43,43.0,BENIGN
2017-05-07 10:17:00,80,35410,0,0,0.0,BENIGN
2017-05-07 09:45:00,61665,53,60,45,52.5,BENIGN
2017-05-07 10:14:00,60268,53,60,60,60.0,BENIGN
2017-05-07 10:15:00,60249,53,49,49,49.0,BENIGN
2017-05-07 10:15:00,51364,443,220,0,58.46666667,BENIGN
2017-05-07 10:17:00,443,52315,31,6,18.5,BENIGN
2017-05-07 10:17:00,52100,80,3438,0,555.52,BENIGN
2017-05-07 10:15:00,51655,80,1077,0,499.8953488,BENIGN
2017-05-07 09:57:00,54238,80,8,8,8.0,Slowloris
2017-05-07 10:17:00,52321,80,6,6,6.0,BENIGN
2017-05-07 10:16:00,46864,443,468,0,52.46666667,BENIGN
2017-05-07 10:14:00,51358,443,662,0,127.0689655,BENIGN
2017-05-07 10:15:00,58470,443,314,0,31.1011236,BENIGN
2017-05-07 10:17:00,52326,443,233,0,77.8,BENIGN
2017-05-07 10:16:00,51404,443,446,0,36.13636364,BENIGN
2017-05-07 10:16:00,51402,443,446,0,36.13636364,BENIGN
2017-05-07 09:57:00,54354,80,8,8,8.0,Slowloris
2017-05-07 10:16:00,60188,80,419,0,46.55555556,BENIGN
2017-05-07 10:15:00,51565,80,4380,0,1102.794872,BENIGN
2017-05-07 10:17:00,80,60188,0,0,0.0,BENIGN
2017-05-07 10:17:00,52257,80,546,0,112.8,BENIGN
2017-05-07 10:17:00,52254,80,534,0,110.4,BENIGN
2017-05-07 10:17:00,52254,80,6,6,6.0,BENIGN
2017-05-07 10:16:00,51737,80,442,0,69.35,BENIGN
2017-05-07 10:17:00,52228,80,542,0,200.0909091,BENIGN
2017-05-07 10:15:00,53016,443,361,0,63.76666667,BENIGN
2017-05-07 10:18:00,80,60206,0,0,0.0,BENIGN
2017-05-07 10:16:00,51722,80,673,0,104.55,BENIGN
2017-05-07 10:17:00,52198,80,2952,0,431.5555556,BENIGN
2017-05-07 10:03:00,49404,53,45,45,45.0,BENIGN
2017-05-07 09:57:00,54374,80,8,8,8.0,Slowloris
2017-05-07 09:57:00,54378,80,8,8,8.0,Slowloris
2017-05-07 10:17:00,52339,80,6,0,4.0,BENIGN
2017-05-07 10:17:00,51396,443,46,6,27.0,BENIGN
2017-05-07 10:18:00,54088,80,0,0,0.0,BENIGN
2017-05-07 09:39:00,62226,53,38,38,38.0,BENIGN
2017-05-07 10:17:00,32986,80,432,0,54.0,BENIGN
2017-05-07 10:15:00,51669,80,569,0,91.83333333,BENIGN
2017-05-07 10:17:00,52375,80,6,0,4.0,BENIGN
2017-05-07 10:18:00,52401,80,498,0,127.5,BENIGN
2017-05-07 10:18:00,443,51411,6,6,6.0,BENIGN
2017-05-07 10:18:00,52446,443,1953,0,251.6666667,BENIGN
2017-05-07 10:18:00,52396,80,6,0,4.0,BENIGN
2017-05-07 10:18:00,52393,80,6,0,4.0,BENIGN
2017-05-07 10:18:00,52395,80,6,0,4.0,BENIGN
2017-05-07 10:17:00,51429,443,46,6,27.0,BENIGN
2017-05-07 10:17:00,51417,443,46,6,26.71428571,BENIGN
2017-05-07 10:18:00,443,51417,6,6,6.0,BENIGN
2017-05-07 10:18:00,443,51431,6,6,6.0,BENIGN
2017-05-07 10:16:00,51422,443,444,0,37.79166667,BENIGN
2017-05-07 10:16:00,54520,80,437,0,27.3125,BENIGN
2017-05-07 10:18:00,41458,22,456,0,64.97560976,BENIGN
2017-05-07 10:17:00,52344,80,331,0,85.75,BENIGN
2017-05-07 10:18:00,52408,80,6,0,4.0,BENIGN
2017-05-07 10:18:00,52403,443,342,0,77.125,BENIGN
2017-05-07 10:18:00,80,52402,6,6,6.0,BENIGN
2017-05-07 10:17:00,52353,80,377,0,109.8571429,BENIGN
2017-05-07 10:18:00,51481,443,46,0,25.8,BENIGN
2017-05-07 10:18:00,52421,443,190,0,41.88888889,BENIGN
2017-05-07 10:18:00,52364,80,6,6,6.0,BENIGN
2017-05-07 10:18:00,52358,80,6,6,6.0,BENIGN
2017-05-07 10:17:00,52363,80,312,0,81.0,BENIGN
2017-05-07 10:18:00,52363,80,6,6,6.0,BENIGN
2017-05-07 10:18:00,52333,80,6,6,6.0,BENIGN
2017-05-07 10:18:00,52437,443,234,0,72.75,BENIGN
2017-05-07 10:18:00,52368,80,6,6,6.0,BENIGN
2017-05-07 10:17:00,52381,80,370,0,77.6,BENIGN
2017-05-07 10:18:00,52381,80,6,6,6.0,BENIGN
2017-05-07 10:18:00,52380,80,6,6,6.0,BENIGN
2017-05-07 10:18:00,52379,80,6,6,6.0,BENIGN
2017-05-07 10:17:00,52370,80,332,0,6.713513514,BENIGN
2017-05-07 10:18:00,52439,443,6,6,6.0,BENIGN
2017-05-07 10:18:00,52445,443,6,6,6.0,BENIGN
2017-05-07 10:18:00,52443,443,6,6,6.0,BENIGN
2017-05-07 10:17:00,52159,80,1520,0,285.625,BENIGN
2017-05-07 10:18:00,52451,443,6,6,6.0,BENIGN
2017-05-07 10:00:00,60606,53,49,49,49.0,BENIGN
2017-05-07 09:43:00,60378,53,57,57,57.0,BENIGN
2017-05-07 10:17:00,51592,443,31,6,12.25,BENIGN
2017-05-07 10:18:00,52457,443,688,0,42.30555556,BENIGN
2017-05-07 10:18:00,52433,443,1451,0,359.0,BENIGN
2017-05-07 10:13:00,61525,53,52,52,52.0,BENIGN
2017-05-07 10:17:00,52251,443,623,0,100.8,BENIGN
2017-05-07 10:18:00,52448,443,1408,0,311.9,BENIGN
2017-05-07 10:18:00,48177,443,31,0,15.5,BENIGN
2017-05-07 10:18:00,51194,80,6,6,6.0,BENIGN
2017-05-07 10:17:00,40056,443,449,0,44.94117647,BENIGN
2017-05-07 10:17:00,60090,443,2389,0,254.15,BENIGN
2017-05-07 10:17:00,43743,443,447,0,62.94444444,BENIGN
2017-05-07 10:17:00,52312,443,1013,0,347.6923077,BENIGN
2017-05-07 10:18:00,51503,443,197,0,53.14285714,BENIGN
2017-05-07 09:40:00,59354,53,30,30,30.0,BENIGN
2017-05-07 10:18:00,52464,443,517,0,149.0,BENIGN
2017-05-07 10:18:00,80,52470,6,6,6.0,BENIGN
2017-05-07 10:15:00,61968,53,56,56,56.0,BENIGN
2017-05-07 10:18:00,42652,443,0,0,0.0,BENIGN
2017-05-07 09:57:00,57552,80,231,0,181.5,Slowloris
2017-05-07 10:18:00,443,51570,6,6,6.0,BENIGN
2017-05-07 10:18:00,52474,80,1040,0,261.5,BENIGN
2017-05-07 09:57:00,57560,80,239,0,159.3333333,Slowloris
2017-05-07 10:18:00,80,35428,0,0,0.0,BENIGN
2017-05-07 10:13:00,37082,139,4,0,1.333333333,BENIGN
2017-05-07 10:17:00,52031,80,810,0,143.7272727,BENIGN
2017-05-07 09:57:00,54186,80,8,8,8.0,Slowloris
2017-05-07 10:15:00,51227,443,211,0,10.17475728,BENIGN
2017-05-07 10:17:00,52044,443,480,0,101.3888889,BENIGN
2017-05-07 10:17:00,51962,443,1353,0,219.4,BENIGN
2017-05-07 10:17:00,51383,80,6,6,6.0,BENIGN
2017-05-07 10:16:00,62181,53,51,51,51.0,BENIGN
2017-05-07 10:17:00,52043,443,480,0,96.36842105,BENIGN
2017-05-07 10:15:00,51334,443,425,0,74.94117647,BENIGN
2017-05-07 10:18:00,443,52123,6,0,3.0,BENIGN
2017-05-07 10:17:00,51376,80,6,6,6.0,BENIGN
2017-05-07 09:57:00,54220,80,8,8,8.0,Slowloris
2017-05-07 10:18:00,51795,80,6,6,6.0,BENIGN
2017-05-07 10:18:00,51425,80,6,6,6.0,BENIGN
2017-05-07 10:17:00,51405,80,6,6,6.0,BENIGN
2017-05-07 10:17:00,51407,80,6,6,6.0,BENIGN
2017-05-07 10:17:00,52145,80,2743,0,309.4444444,BENIGN
2017-05-07 10:17:00,52150,80,1843,0,189.1,BENIGN
2017-05-07 09:57:00,54268,80,8,8,8.0,Slowloris
2017-05-07 10:18:00,48187,443,1063,0,233.0,BENIGN
2017-05-07 10:18:00,50650,443,661,0,90.4,BENIGN
2017-05-07 10:18:00,52181,80,6,6,6.0,BENIGN
2017-05-07 10:18:00,443,51355,6,6,6.0,BENIGN
2017-05-07 10:17:00,51519,80,6,6,6.0,BENIGN
2017-05-07 09:52:00,55351,53,49,49,49.0,BENIGN
2017-05-07 09:53:00,61569,53,53,53,53.0,BENIGN
2017-05-07 10:18:00,80,35442,0,0,0.0,BENIGN
2017-05-07 10:14:00,123,123,48,48,48.0,BENIGN
2017-05-07 10:18:00,48191,443,31,0,15.5,BENIGN
2017-05-07 10:15:00,51631,443,459,0,103.0740741,BENIGN
2017-05-07 10:18:00,48192,443,1200,0,252.5714286,BENIGN
2017-05-07 10:15:00,55312,53,38,38,38.0,BENIGN
2017-05-07 09:57:00,54392,80,8,8,8.0,Slowloris
2017-05-07 10:18:00,443,51612,6,6,6.0,BENIGN
2017-05-07 09:58:00,137,137,68,68,68.0,BENIGN
2017-05-07 09:57:00,57568,80,231,0,169.4,Slowloris
2017-05-07 10:10:00,60237,53,47,47,47.0,BENIGN
2017-05-07 10:16:00,51271,443,501,0,79.61111111,BENIGN
2017-05-07 10:18:00,48196,443,1021,0,227.0,BENIGN
2017-05-07 10:16:00,61781,53,46,46,46.0,BENIGN
2017-05-07 10:16:00,51270,443,410,0,73.04761905,BENIGN
2017-05-07 10:16:00,51279,443,629,0,86.73333333,BENIGN
2017-05-07 10:01:00,61637,53,59,59,59.0,BENIGN
2017-05-07 10:19:00,52503,80,1379,0,233.8333333,BENIGN
2017-05-07 10:19:00,52503,80,6,6,6.0,BENIGN
2017-05-07 09:54:00,61989,53,38,38,38.0,BENIGN
2017-05-07 10:17:00,52391,443,1038,0,227.0,BENIGN
2017-05-07 10:19:00,443,52388,6,6,6.0,BENIGN
2017-05-07 10:17:00,58470,443,46,6,26.71428571,BENIGN
2017-05-07 10:18:00,52400,443,795,0,89.84615385,BENIGN
2017-05-07 10:16:00,57364,443,589,0,58.33333333,BENIGN
2017-05-07 10:17:00,52431,443,517,0,30.13636364,BENIGN
2017-05-07 10:17:00,52436,443,517,0,51.77777778,BENIGN
2017-05-07 10:17:00,42761,80,446,0,52.47058824,BENIGN
2017-05-07 10:17:00,50571,443,1368,0,132.95,BENIGN
2017-05-07 10:19:00,443,52431,31,0,15.5,BENIGN
2017-05-07 10:19:00,443,52436,31,0,15.5,BENIGN
2017-05-07 10:19:00,443,50364,0,0,0.0,BENIGN
2017-05-07 10:17:00,53016,443,46,0,24.14285714,BENIGN
2017-05-07 10:18:00,34316,443,46,0,24.6,BENIGN
2017-05-07 10:19:00,51279,443,46,6,27.0,BENIGN
2017-05-07 10:17:00,51568,80,6,6,6.0,BENIGN
2017-05-07 10:19:00,443,36222,0,0,0.0,BENIGN
2017-05-07 10:19:00,443,51975,6,6,6.0,BENIGN
2017-05-07 10:19:00,443,57364,0,0,0.0,BENIGN
2017-05-07 10:17:00,51294,443,463,0,30.45454545,BENIGN
2017-05-07 10:19:00,53698,443,46,0,24.6,BENIGN
2017-05-07 10:17:00,51594,443,53,6,10.7,BENIGN
2017-05-07 10:19:00,54400,80,320,0,106.6666667,BENIGN
2017-05-07 10:19:00,54334,443,189,0,47.25,BENIGN
2017-05-07 09:58:00,57602,80,231,0,158.8125,Slowloris
2017-05-07 10:17:00,51988,80,5840,0,1580.265957,BENIGN
2017-05-07 10:18:00,52482,80,1018,0,287.3333333,BENIGN
2017-05-07 10:18:00,80,35462,0,0,0.0,BENIGN
2017-05-07 10:19:00,52252,80,6,6,6.0,BENIGN
2017-05-07 10:19:00,16159,443,210,0,43.44444444,BENIGN
2017-05-07 09:58:00,57612,80,0,0,0.0,Slowloris
2017-05-07 09:58:00,57626,80,0,0,0.0,Slowloris
2017-05-07 09:58:00,57648,80,0,0,0.0,Slowloris
2017-05-07 09:58:00,57662,80,0,0,0.0,Slowloris
2017-05-07 09:58:00,57668,80,0,0,0.0,Slowloris
2017-05-07 09:58:00,57702,80,231,0,181.5,Slowloris
2017-05-07 09:58:00,57716,80,231,0,181.5,Slowloris
2017-05-07 09:58:00,57736,80,0,0,0.0,Slowloris
2017-05-07 09:58:00,57778,80,239,0,159.3333333,Slowloris
2017-05-07 09:58:00,57782,80,0,0,0.0,Slowloris
2017-05-07 09:58:00,54464,80,8,8,8.0,Slowloris
2017-05-07 09:58:00,57784,80,231,0,169.4,Slowloris
2017-05-07 09:58:00,57786,80,231,0,158.8125,Slowloris
2017-05-07 09:58:00,57802,80,231,0,169.4,Slowloris
2017-05-07 09:58:00,54052,80,8,8,8.0,Slowloris
2017-05-07 09:58:00,57878,80,231,0,181.5,Slowloris
2017-05-07 09:58:00,57920,80,0,0,0.0,Slowloris
2017-05-07 09:58:00,57918,80,0,0,0.0,Slowloris
2017-05-07 09:58:00,57922,80,231,0,169.4,Slowloris
2017-05-07 09:58:00,57926,80,231,0,169.4,Slowloris
2017-05-07 09:58:00,53766,80,8,8,8.0,Slowloris
2017-05-07 09:58:00,53780,80,8,8,8.0,Slowloris
2017-05-07 09:58:00,53808,80,8,8,8.0,Slowloris
2017-05-07 09:58:00,53818,80,8,8,8.0,Slowloris
2017-05-07 09:58:00,53850,80,8,8,8.0,Slowloris
2017-05-07 09:58:00,53910,80,8,8,8.0,Slowloris
2017-05-07 09:58:00,53950,80,8,8,8.0,Slowloris
2017-05-07 09:58:00,53968,80,8,8,8.0,Slowloris
2017-05-07 09:58:00,57964,80,231,0,169.4,Slowloris
2017-05-07 09:58:00,57966,80,231,0,169.4,Slowloris
2017-05-07 09:59:00,53748,80,8,8,8.0,Slowloris
2017-05-07 09:59:00,53788,80,8,8,8.0,Slowloris
2017-05-07 09:59:00,53796,80,8,8,8.0,Slowloris
2017-05-07 09:59:00,53806,80,8,8,8.0,Slowloris
2017-05-07 09:59:00,53810,80,8,8,8.0,Slowloris
2017-05-07 09:59:00,53838,80,8,8,8.0,Slowloris
2017-05-07 09:59:00,53888,80,8,8,8.0,Slowloris
2017-05-07 10:19:00,51793,443,46,6,16.0,BENIGN
2017-05-07 10:19:00,48201,443,1003,0,196.375,BENIGN
2017-05-07 10:19:00,51299,443,201,0,53.71428571,BENIGN
2017-05-07 10:00:00,62143,53,58,58,58.0,BENIGN
2017-05-07 10:17:00,51498,80,435,0,32.4375,BENIGN
2017-05-07 10:17:00,51490,443,810,0,63.25,BENIGN
2017-05-07 10:17:00,52072,443,463,0,57.72727273,BENIGN
2017-05-07 10:19:00,48207,443,3203,0,538.7142857,BENIGN
2017-05-07 10:18:00,51809,443,31,6,9.125,BENIGN
2017-05-07 09:35:00,52643,53,47,47,47.0,BENIGN
2017-05-07 10:19:00,52046,22,456,0,66.53658537,BENIGN
2017-05-07 10:17:00,52054,443,528,0,135.974359,BENIGN
2017-05-07 10:01:00,61236,53,91,91,91.0,BENIGN
2017-05-07 10:19:00,50652,139,0,0,0.0,BENIGN
2017-05-07 09:59:00,54002,80,8,8,8.0,Slowloris
2017-05-07 10:17:00,52136,80,576,0,65.36842105,BENIGN
2017-05-07 10:15:00,56210,53,38,38,38.0,BENIGN
2017-05-07 10:17:00,52194,80,2940,0,331.6111111,BENIGN
2017-05-07 10:19:00,80,52194,6,6,6.0,BENIGN
2017-05-07 10:19:00,80,52193,6,6,6.0,BENIGN
2017-05-07 09:59:00,54066,80,8,8,8.0,Slowloris
2017-05-07 10:19:00,51301,21,43,0,11.11111111,BENIGN
2017-05-07 10:17:00,52227,80,460,0,34.0,BENIGN
2017-05-07 10:18:00,51893,80,6,6,6.0,BENIGN
2017-05-07 10:19:00,80,52187,6,6,6.0,BENIGN
2017-05-07 10:19:00,80,52234,6,6,6.0,BENIGN
2017-05-07 10:19:00,443,52213,6,6,6.0,BENIGN
2017-05-07 10:19:00,48215,443,1021,0,227.0,BENIGN
2017-05-07 09:59:00,54214,80,8,8,8.0,Slowloris
2017-05-07 09:59:00,54264,80,8,8,8.0,Slowloris
2017-05-07 09:59:00,54270,80,8,8,8.0,Slowloris
2017-05-07 09:59:00,54286,80,8,8,8.0,Slowloris
2017-05-07 09:59:00,54356,80,8,8,8.0,Slowloris
2017-05-07 09:59:00,54424,80,8,8,8.0,Slowloris
2017-05-07 09:59:00,54448,80,8,8,8.0,Slowloris
2017-05-07 09:59:00,58016,80,0,0,0.0,Slowloris
2017-05-07 09:59:00,58086,80,231,0,181.5,Slowloris
2017-05-07 09:59:00,54228,80,8,8,8.0,Slowloris
2017-05-07 09:59:00,58108,80,231,0,181.5,Slowloris
2017-05-07 09:59:00,58120,80,231,0,181.5,Slowloris
2017-05-07 09:59:00,58126,80,231,0,181.5,Slowloris
2017-05-07 09:59:00,58156,80,0,0,0.0,Slowloris
2017-05-07 09:59:00,58160,80,231,0,181.5,Slowloris
2017-05-07 09:59:00,58164,80,231,0,169.4,Slowloris
2017-05-07 09:59:00,58170,80,0,0,0.0,Slowloris
2017-05-07 09:59:00,58222,80,0,0,0.0,Slowloris
2017-05-07 09:59:00,58240,80,0,0,0.0,Slowloris
2017-05-07 09:59:00,58248,80,231,0,169.4,Slowloris
2017-05-07 09:59:00,58264,80,231,0,181.5,Slowloris
2017-05-07 09:59:00,54306,80,8,8,8.0,Slowloris
2017-05-07 09:59:00,54378,80,8,8,8.0,Slowloris
2017-05-07 09:59:00,54398,80,8,8,8.0,Slowloris
2017-05-07 09:59:00,58278,80,0,0,0.0,Slowloris
2017-05-07 10:00:00,58288,80,239,0,170.7142857,Slowloris
2017-05-07 10:00:00,54126,80,8,8,8.0,Slowloris
2017-05-07 10:00:00,54178,80,8,8,8.0,Slowloris
2017-05-07 10:00:00,54200,80,8,8,8.0,Slowloris
2017-05-07 10:00:00,54232,80,8,8,8.0,Slowloris
